 -0.9 -0.9 0
 0.9 0.9 0
 0.873306 -0.309534 2.55008
 0.864791 -0.0386455 0.601229
 0.0318269 0.832141 -3.09363
 -0.936416 0.431942 2.72347
 0.657777 -0.441525 1.72617
 0.318201 0.889018 -2.25904
 -0.899592 0.26248 -2.31575
 0.628324 -0.191662 2.48539
 0.552738 -0.703901 2.89093
 -0.13906 0.671996 3.08365
 0.0908687 0.743024 -3.10948
 -0.875019 -0.308165 0.663424
 0.388276 -0.606188 0.291576
 0.689712 0.676595 -0.537223
 -0.134269 -0.810016 1.71371
 -0.657998 -0.49205 -1.5822
 -0.761818 0.400273 0.748704
 -0.3777 -0.869105 2.22894
 -0.282254 -0.839194 2.52571
 0.58519 0.739822 0.175102
 0.940478 -0.91667 1.87854
 0.311208 -0.889961 -0.24383
 -0.881965 -0.11539 2.68504
 -0.555091 -0.999641 2.46109
 0.46901 0.91642 0.558093
 -0.278574 -0.690542 0.711919
 0.246924 -0.982131 2.15934
 -0.0503536 0.598939 -0.246307
 0.559121 -0.10502 -0.134048
 -0.673156 -0.68852 -1.73608
 0.877041 -0.533493 2.84212
 -0.55177 -0.331493 2.481
 -0.123259 -0.871597 0.431659
 -0.290904 0.837907 -0.596481
 0.757898 0.66091 -2.84282
 -0.250564 0.677206 -1.16364
 0.711851 -0.656636 1.92969
 0.654357 0.247653 0.753199
 0.872913 0.631277 -2.72139
 -0.769082 0.250359 2.20945
 0.0520006 -0.905656 -0.0301336
 -0.248383 0.581887 2.89451
 -0.656367 -0.996786 1.82891
 0.655106 -0.398819 1.49884
 -0.663964 0.466598 -1.6439
 0.723574 0.872151 2.31095
 0.692457 0.114681 0.266629
 -0.556477 0.611993 0.525006
 -0.997463 0.512246 -0.0654019
 0.0752016 -0.669145 0.529736
 -0.752636 -0.33133 2.04458
 0.224242 -0.916808 -1.65103
 -0.911442 0.759208 3.13433
 -0.902422 0.853402 2.0264
 0.300795 0.808407 1.75904
 0.762826 0.0461275 -2.99131
 0.826256 -0.813168 -2.91042
 0.599727 0.245422 0.267499
 0.182923 0.567415 1.61349
 -0.943904 -0.112097 2.48652
 -0.620671 0.762214 -1.46201
 0.659495 -0.467628 1.77522
 0.666641 -0.730373 0.26572
 0.844413 -0.503421 2.84097
 0.744942 -0.602155 1.6364
 0.98482 -0.0305182 2.52747
 -0.924269 -0.137608 1.23536
 0.987441 0.188968 -2.7579
 -0.799802 0.393191 0.812402
 -0.6895 -0.761996 -1.45518
 0.425109 -0.756651 2.62641
 -0.220412 0.591299 -2.03353
 -0.731076 -0.386121 1.44456
 0.0450085 0.787176 2.95732
 -0.425662 -0.592172 0.681133
 0.235069 0.930952 -1.91616
 -0.507503 0.971756 -0.99607
 -0.474073 -0.754402 0.0502843
 -0.857604 0.364479 -2.37236
 0.553073 0.690974 2.18468
 -0.921778 -0.983043 -0.815671
 -0.437664 -0.980815 -1.40371
 0.583442 0.207989 0.167159
 0.715812 0.173736 -2.12733
 0.712985 0.814323 0.0613036
 0.380704 -0.563325 -0.117618
 -0.876486 -0.335162 2.9825
 -0.776846 0.486206 0.0890231
 0.552977 -0.899579 2.48514
 0.618398 -0.697657 2.64212
 0.855262 -0.242008 -0.0430091
 -0.253459 -0.731799 -0.0891433
 -0.0916041 0.735949 -1.4737
 -0.348105 -0.603728 2.02344
 -0.623672 -0.35548 1.21194
 -0.0987648 -0.626716 -0.732662
 0.153455 0.627063 -0.313567
 0.667463 0.994702 -2.90832
 -0.485263 0.832897 -0.129738
 -0.565682 -0.480861 2.81357
 0.486689 0.696407 -2.9771
 0.710734 0.536823 0.429947
 -0.708519 0.225844 2.25586
 -0.882325 0.679199 1.78918
 -0.32017 0.922762 2.41861
 -0.5049 -0.834427 2.89743
 0.937218 0.167752 1.28413
 0.369989 0.922191 -1.18978
 0.983303 0.125353 2.62875
 -0.285265 0.520788 -0.0366514
 -0.544817 0.575622 -0.162414
 0.65118 -0.842531 -2.02321
 0.741356 -0.429171 0.694197
 0.996588 -0.478814 -3.12771
 -0.304331 -0.744588 2.3718
 0.623833 0.241937 -1.65502
 -0.86848 0.50086 -0.438473
 -0.646814 -0.0674332 1.73407
 -0.586862 -0.480054 2.28027
 -0.92558 -0.0515738 2.07782
 0.916098 -0.060372 0.810917
 -0.780311 -0.421922 -1.26452
 0.71395 0.617332 0.161582
 -0.500108 -0.0474174 1.84878
 0.684121 -0.687515 -2.48868
 -0.778293 0.268428 -1.15701
 0.00941435 0.642075 2.47545
 0.380249 -0.722816 -2.8712
 0.722368 0.0810066 -0.0243
 -0.875857 0.396123 0.208716
 0.843426 0.00466953 -1.58644
 0.197716 -0.637691 -1.88951
 0.258487 -0.687727 2.63875
 0.818674 0.190149 -2.39142
 0.71065 0.295989 -2.26152
 0.682463 0.284305 -1.05025
 0.793975 -0.755825 0.40819
 -0.925126 0.176694 1.24198
 -0.939461 -0.993732 -0.531484
 -0.524018 -0.758211 -3.07242
 0.704484 0.818889 2.79873
 0.606655 0.228636 2.31261
 0.371036 -0.633471 0.564007
 0.697696 -0.88353 -0.721045
 0.736437 0.976032 -0.371171
 -0.581729 -0.808562 -0.44137
 0.790865 -0.830217 0.742958
 0.299052 0.566708 2.2914
 -0.334329 0.744898 1.37917
 0.981512 -0.949074 -1.92596
 -0.772777 -0.839858 -0.510889
 -0.769293 -0.136245 -0.528875
 -0.738975 -0.138577 1.32304
 0.710586 0.772799 1.705
 -0.47565 0.689718 0.974573
 0.123579 0.659447 -0.417844
 -0.932663 0.47101 -2.04604
 -0.866144 -0.808767 -0.78439
