-0.9 -0.9 0 
-0.780133 -0.887022 0.0203308 
-0.660267 -0.874043 0.0406615 
-0.5404 -0.861065 0.0609923 
-0.420533 -0.848086 0.081323 
-0.310406 -0.827656 0.0983841 
-0.200278 -0.807227 0.115445 
-0.0901506 -0.786797 0.132506 
0.0199769 -0.766368 0.149567 
0.110626 -0.731036 0.160089 
0.201275 -0.695705 0.170611 
0.291924 -0.660373 0.181132 
0.382573 -0.625042 0.191654 
0.449311 -0.550645 0.190197 
0.538257 -0.48969 0.18102 
0.575702 -0.386045 0.18293 
0.635354 -0.295841 0.177119 
0.680835 -0.174023 0.162599 
0.726316 -0.0522057 0.148079 
0.764711 0.0854192 0.129205 
0.803106 0.223044 0.110331 
0.827329 0.392283 0.0827483 
0.851553 0.561522 0.0551655 
0.875776 0.730761 0.0275828 
0.9 0.9 0 

